
0.031083	0.094291	0.48083	0.67493	0.76173	0.82236	0.86969	0.84873	0.82207	0.7235	0.58539	0.46393	0.30706	0.23495	0.18321	0.1615	0.11978	0.10939	0.11367	0.087972	0.064425	0.047167	0.034519	0.02963	0.024397	0.023239	0.020503	0.018144	0.009073	0.0022567	0.00049182	0.00014889	0.00014889

0.0028702	0.0041069	0.011116	0.0073087	0.006094	0.0077521	0.011988	0.020974	0.040081	0.057985	0.078288	0.10762	0.12367	0.14337	0.16177	0.21597	0.24571	0.31892	0.47163	0.5751	0.52469	0.50401	0.41372	0.36871	0.27449	0.24825	0.18265	0.12534	0.038161	0.0071614	0.0015313	0.00041294	0.00013442
0.0038429	0.0084168	0.04719	0.059687	0.07931	0.101	0.14369	0.29073	0.55534	0.71604	0.83415	0.96078	0.95231	1	0.90476	0.91429	0.77717	0.69504	0.59941	0.48003	0.30101	0.18953	0.10826	0.079299	0.055709	0.046082	0.03412	0.026783	0.010069	0.0023621	0.00062366	0.0001877	7.6367e-05
0.019794	0.073244	0.50542	0.74601	0.76997	0.865	0.93131	0.86648	0.82817	0.72488	0.57322	0.44985	0.29398	0.22272	0.17535	0.15767	0.12188	0.11012	0.10481	0.094114	0.067215	0.050614	0.035484	0.030552	0.02425	0.023529	0.019692	0.015408	0.0053095	0.0011014	0.00028127	9.5952e-05	5.6264e-05

0.0019	0.0045	0.0103	0.0055	0.0034	0.0021	0.0023	0.0039	0.0073	0.0118	0.0179	0.0612	0.0874	0.1534	0.1686	0.1724	0.2003	0.3158	0.4514	0.5258	0.5989	0.4728	0.4084	0.3562	0.292	0.226	0.1704	0.1372	0.0428	0.0087	0.0017	0.0007	0.0005
0.0036	0.0123	0.0377	0.0422	0.0565	0.0704	0.097	0.209	0.43	0.6381	0.692	1	0.8735	0.9058	0.8326	0.8057	0.712	0.6467	0.5426	0.3935	0.2958	0.1287	0.06	0.0402	0.0276	0.0182	0.0138	0.0143	0.0061	0.0017	0.0008	0.0006	0.0005
0.0127	0.0971	0.3516	0.4765	0.56	0.6476	0.7745	0.6759	0.6858	0.5932	0.3971	0.3559	0.1617	0.0883	0.0551	0.0424	0.0269	0.0205	0.0159	0.0122	0.01	0.0054	0.0036	0.0032	0.0029	0.0032	0.0032	0.0034	0.0013	0.0005	0.0004	0.0004	0.0004

0.0018383	0.0034546	0.0065563	0.0064237	0.003663	0.0032176	0.0045901	0.0075219	0.015409	0.022585	0.033511	0.053847	0.066262	0.082616	0.10166	0.15313	0.2023	0.29541	0.4398	0.53074	0.51692	0.50521	0.38884	0.34276	0.26434	0.22089	0.1637	0.13044	0.072591	0.021389	0.003813	0.00089247	0.00023267
0.0027522	0.0063568	0.025923	0.055392	0.079072	0.098383	0.13411	0.28424	0.53216	0.67504	0.78346	0.91032	0.89359	1	0.88185	0.85526	0.76181	0.71016	0.56299	0.44008	0.27856	0.16213	0.078769	0.052859	0.035122	0.026057	0.018983	0.01922	0.014806	0.005949	0.0013347	0.00034954	0.00012156
0.010963	0.047664	0.25927	0.6278	0.69721	0.78211	0.8035	0.78122	0.75824	0.64609	0.513	0.38666	0.22351	0.15669	0.10477	0.078029	0.050767	0.040953	0.034064	0.027857	0.019411	0.013821	0.0088981	0.0081423	0.007593	0.0084223	0.008274	0.0083911	0.0053867	0.0018156	0.00036101	0.00011979	7.6506e-05

0.0036939	0.005789	0.011972	0.0060098	0.0035058	0.0030138	0.003971	0.0069487	0.016477	0.024973	0.033583	0.052786	0.063128	0.080597	0.099936	0.15863	0.19919	0.292	0.44402	0.5472	0.51815	0.51012	0.40294	0.35347	0.2762	0.23435	0.17264	0.13178	0.054995	0.0090115	0.0020717	0.00053755	0.00014563
0.0040156	0.010547	0.044575	0.050839	0.070745	0.091766	0.12786	0.27033	0.57034	0.62103	0.81123	0.93334	0.87925	1	0.90032	0.89821	0.75241	0.71861	0.56557	0.43987	0.27329	0.16099	0.077993	0.051902	0.034045	0.025987	0.018665	0.018169	0.010452	0.002445	0.00071102	0.00021753	8.286e-05
0.021702	0.097758	0.49898	0.65917	0.69625	0.80949	0.85447	0.7946	0.72031	0.621	0.52668	0.39733	0.21916	0.15569	0.10495	0.080773	0.050105	0.041103	0.033563	0.02794	0.019429	0.014083	0.0088883	0.0079959	0.0075041	0.008546	0.0082507	0.0081155	0.003858	0.00074718	0.00020182	7.4834e-05	5.0141e-05

0.011502	0.010943	0.0098142	0.0088809	0.0093476	0.010582	0.014842	0.023967	0.028472	0.029149	0.037155	0.044464	0.050044	0.058435	0.064967	0.069375	0.059423	0.063703	0.1075	0.3031	0.46938	0.51716	0.35002	0.32339	0.23393	0.16061	0.10761	0.076421	0.047979	0.026946	0.0179	0.011725	0.0071165
0.010796	0.014396	0.018709	0.025698	0.036083	0.054893	0.095247	0.18554	0.2677	0.326	0.4745	0.68586	0.86727	1	0.9579	0.93868	0.78328	0.67155	0.476	0.31097	0.13391	0.059444	0.022136	0.018125	0.012011	0.0085566	0.0065271	0.0060953	0.0052757	0.004191	0.0038902	0.0029877	0.0018729
0.2601	0.383	0.44232	0.52019	0.58406	0.71092	0.75957	0.82743	0.8576	0.80673	0.70256	0.56078	0.38489	0.25189	0.1491	0.090586	0.05356	0.0423	0.031948	0.026033	0.018909	0.015748	0.010347	0.010878	0.0088745	0.0073815	0.0058705	0.0049875	0.0036011	0.0023955	0.0019314	0.0013961	0.00089162

0.0024406	0.0074732	0.043482	0.041559	0.02767	0.024976	0.019662	0.025669	0.026141	0.024432	0.028678	0.032457	0.059491	0.070335	0.039702	0.018843	0.020206	0.07366	0.42166	0.65575	0.69133	0.54233	0.49941	0.36845	0.3249	0.24676	0.12792	0.019473	0.0039954	0.0012718	0.00041569	0.00023211	0.00020041
0.003237	0.0094721	0.070843	0.10274	0.11268	0.15445	0.19984	0.35789	0.40744	0.42311	0.63972	0.7795	0.97741	0.98932	1	0.95998	0.78072	0.66026	0.46838	0.29221	0.18126	0.084093	0.050509	0.030548	0.024419	0.017637	0.010018	0.0020529	0.00066224	0.00035024	0.00019089	0.00015702	0.00014449
0.011102	0.06039	0.50664	0.70704	0.70276	0.88834	0.85506	0.96314	0.79375	0.62957	0.52002	0.31329	0.19514	0.11409	0.077371	0.045768	0.020582	0.010729	0.0069893	0.0043945	0.0035622	0.0021654	0.0022762	0.0023488	0.00355	0.004849	0.0036772	0.00074569	0.00020708	0.0001167	8.3985e-05	8.1533e-05	7.6395e-05

0.0018193	0.0038708	0.026824	0.052216	0.03984	0.032337	0.027643	0.03134	0.03533	0.031916	0.033112	0.04109	0.068408	0.08229	0.036978	0.020338	0.022651	0.085913	0.45174	0.7935	0.69844	0.6309	0.50895	0.41911	0.32336	0.26999	0.17351	0.069569	0.014055	0.00244	0.0010628	0.00062523	0.00037755
0.0019233	0.0029811	0.022997	0.066951	0.082486	0.10762	0.15619	0.26645	0.34468	0.38234	0.54875	0.76082	0.90816	1	0.88019	0.92098	0.67471	0.56689	0.3965	0.27494	0.13136	0.06411	0.03338	0.021899	0.015473	0.012262	0.0090961	0.0052063	0.0016243	0.00045333	0.00028898	0.00020732	0.00014116
0.0057386	0.019403	0.22464	0.6404	0.71702	0.84433	0.83336	0.84318	0.76761	0.59667	0.40929	0.24069	0.10002	0.041642	0.018843	0.0090361	0.0024131	0.00141	0.00055508	0.00042896	0.00054569	0.00038823	0.00038026	0.00043686	0.0002603	0.0005734	0.0008241	0.00050455	0.00015639	6.7374e-05	5.7231e-05	4.5964e-05	3.8709e-05

0.0022762	0.0027981	0.033777	0.053485	0.040295	0.030923	0.026542	0.028605	0.033014	0.028928	0.031274	0.040259	0.061924	0.074348	0.038663	0.021882	0.025806	0.093019	0.4662	0.71759	0.67238	0.60074	0.48987	0.39157	0.30163	0.23531	0.15657	0.069783	0.014991	0.0031496	0.0010609	0.00047839	0.00025838
0.0016372	0.0017201	0.015367	0.038209	0.053617	0.072599	0.11985	0.22829	0.34829	0.38695	0.56813	0.79771	0.90616	1	0.92902	0.87187	0.73808	0.6016	0.41735	0.26827	0.12938	0.057778	0.027126	0.016111	0.01036	0.0069106	0.0050914	0.0033023	0.0011953	0.00037838	0.00020989	0.00012985	9.065e-05
0.007214	0.0137	0.27324	0.64383	0.75208	0.86078	0.89124	0.8552	0.81283	0.62369	0.4505	0.28966	0.13296	0.064311	0.031574	0.015213	0.0080397	0.0056782	0.0042467	0.0026458	0.0016533	0.0011252	0.00071852	0.00047297	0.00039955	0.00034232	0.000359	0.00023868	0.00013739	4.0654e-05	4.4266e-05	3.9222e-05	3.7601e-05

0.0034571	0.022312	0.053258	0.056944	0.048574	0.038908	0.037569	0.04308	0.0507	0.044813	0.049355	0.063254	0.10222	0.12954	0.069134	0.037013	0.043618	0.12534	0.54782	0.84149	0.78318	0.69242	0.55925	0.46851	0.36322	0.27167	0.17401	0.044063	0.0086769	0.010739	0.0042083	0.001273	0.00051675
0.0023428	0.012167	0.040045	0.064061	0.085339	0.10477	0.15962	0.26081	0.35429	0.36946	0.52444	0.75607	0.89915	1	0.90806	0.86275	0.73119	0.59194	0.42363	0.27365	0.14948	0.073612	0.038781	0.024961	0.018027	0.012848	0.0090382	0.0029268	0.00088953	0.0016742	0.0009277	0.00035903	0.00015305
0.010966	0.1081	0.37737	0.5801	0.70107	0.78943	0.87216	0.86767	0.84871	0.68103	0.53329	0.37727	0.22805	0.15406	0.09479	0.05434	0.025207	0.013388	0.0083187	0.0029447	0.0020306	0.0010572	0.00088583	0.0019322	0.003346	0.0049289	0.0047382	0.0014405	0.00035371	0.0005194	0.00025012	7.6169e-05	3.5843e-05

0.024961	0.021143	0.016001	0.013401	0.010463	0.0087063	0.0086141	0.013979	0.016986	0.015455	0.020048	0.036633	0.074621	0.096479	0.051559	0.031727	0.035235	0.11061	0.45053	0.67508	0.57488	0.50065	0.37559	0.30117	0.21377	0.1553	0.11482	0.078742	0.050859	0.035537	0.022129	0.015214	0.0098467
0.034887	0.04937	0.064249	0.086794	0.10102	0.13099	0.18292	0.2921	0.38557	0.42725	0.55215	0.78889	0.88258	1	0.9037	0.87539	0.69789	0.57496	0.38678	0.26582	0.11845	0.048996	0.019448	0.010674	0.0059683	0.0034973	0.0028521	0.0031359	0.0034555	0.0038866	0.0035504	0.0029044	0.0018316
0.24055	0.40544	0.52555	0.67595	0.71895	0.82801	0.82871	0.7974	0.717	0.55303	0.36349	0.21781	0.085666	0.035779	0.018275	0.01122	0.0059166	0.0037644	0.0033937	0.0029309	0.0017556	0.0010915	0.00074624	0.00056884	0.00072842	0.00059219	0.00052411	0.00054205	0.00045661	0.00034872	0.0002792	0.00022718	0.00017178

0.030947	0.020803	0.01532	0.012161	0.010524	0.0089518	0.0092151	0.012548	0.017491	0.01513	0.0187	0.031169	0.057046	0.091871	0.05508	0.030477	0.029048	0.078283	0.36176	0.62673	0.58272	0.50466	0.37192	0.32153	0.23219	0.18052	0.12025	0.089647	0.063347	0.044492	0.028755	0.020863	0.013428
0.037561	0.041006	0.05126	0.068434	0.090222	0.11407	0.16832	0.25556	0.38431	0.39832	0.51016	0.71938	0.82527	1	0.91595	0.8951	0.7358	0.62785	0.44029	0.29459	0.1412	0.054981	0.019834	0.011132	0.0063134	0.003865	0.0027007	0.0032505	0.0040784	0.0048058	0.004563	0.0040483	0.0025173
0.27139	0.35929	0.44843	0.57582	0.68263	0.77689	0.85043	0.79244	0.76617	0.57293	0.39291	0.24589	0.1015	0.045772	0.023081	0.012789	0.0062062	0.0040567	0.0030307	0.002014	0.0013412	0.00070417	0.00050604	0.00042877	0.00040568	0.00052631	0.00058264	0.00054454	0.00047424	0.00036424	0.00026866	0.0001929	9.5792e-05

0.00097089	0.00134	0.0048558	0.048817	0.044511	0.035356	0.030637	0.036642	0.041505	0.04001	0.043407	0.056477	0.08949	0.10403	0.055194	0.032069	0.035018	0.099778	0.47462	0.73781	0.68091	0.54974	0.45754	0.37341	0.28683	0.20456	0.14802	0.086178	0.028748	0.0062384	0.0016265	0.00057043	0.000239
0.0019946	0.0023647	0.0090914	0.11687	0.15689	0.18795	0.2367	0.35642	0.43339	0.49941	0.64847	0.83476	0.94407	1	0.89984	0.82235	0.66898	0.56147	0.43028	0.31399	0.18273	0.09276	0.055687	0.039461	0.028244	0.019985	0.016292	0.012224	0.0056229	0.001666	0.00055689	0.00023285	0.00011066
0.0039847	0.00756	0.047137	0.64213	0.80799	0.90724	0.87403	0.89336	0.81728	0.71421	0.52892	0.36156	0.21874	0.14699	0.09114	0.052706	0.025948	0.01619	0.011749	0.0083959	0.0051847	0.0032014	0.0027784	0.0031136	0.004006	0.0046745	0.004914	0.0035581	0.0013669	0.00036175	0.00012044	5.7607e-05	3.2738e-05

0.0017775	0.0027445	0.048766	0.05565	0.039817	0.031348	0.026632	0.02811	0.032437	0.029863	0.031673	0.038347	0.06215	0.075373	0.039432	0.021926	0.02526	0.095391	0.49461	0.74372	0.71172	0.61752	0.51236	0.41128	0.3198	0.24236	0.16547	0.082116	0.02628	0.0073938	0.0028568	0.0011169	0.00047128
0.0014335	0.001874	0.02308	0.043356	0.059914	0.082364	0.13356	0.24498	0.35961	0.40937	0.57699	0.76619	0.90061	1	0.95495	0.88728	0.74714	0.6249	0.45115	0.2869	0.14489	0.065037	0.031947	0.019449	0.012242	0.0081427	0.0059358	0.0042266	0.0020565	0.0008812	0.00048014	0.0002376	0.00011756
0.0059157	0.014395	0.37455	0.65271	0.75309	0.90218	0.91167	0.86787	0.81577	0.64403	0.46041	0.27786	0.13072	0.064085	0.031748	0.015075	0.0074314	0.0053662	0.0041164	0.0026565	0.001269	0.00075685	0.00050643	0.0003322	0.0003053	0.00039176	0.00023539	0.00018848	8.047e-05	4.5734e-05	3.4504e-05	2.7962e-05	2.4659e-05

0.00070595	0.00452	0.030965	0.029562	0.023743	0.020482	0.016799	0.019393	0.022142	0.020545	0.021532	0.029992	0.053211	0.064737	0.029201	0.016091	0.019404	0.077173	0.46519	0.76703	0.68649	0.38112	0.48641	0.40757	0.32172	0.24689	0.13374	0.054813	0.016354	0.003514	0.00084611	0.00030472	0.00013349
0.0013331	0.0038321	0.032529	0.052289	0.068017	0.094502	0.13575	0.22776	0.30571	0.34755	0.49428	0.71777	0.87004	1	0.88465	0.85631	0.683	0.55913	0.37691	0.24388	0.11296	0.032638	0.026543	0.018608	0.013406	0.0098167	0.0064142	0.0036479	0.0017932	0.00060155	0.00022436	0.00011333	6.7575e-05
0.0035557	0.034702	0.24276	0.48238	0.42343	0.60914	0.80501	0.81328	0.76022	0.58183	0.36484	0.20447	0.080773	0.033215	0.015199	0.0064075	0.0022125	0.0012051	0.0010351	0.00042372	0.00085722	0.00062479	0.00035162	0.00030179	0.00074076	0.00042896	0.00035947	0.00023146	0.00010888	4.8753e-05	2.9122e-05	1.3817e-05	1.5469e-05

0.0028468	0.010062	0.061123	0.064116	0.047407	0.038726	0.034205	0.036572	0.047892	0.042438	0.043595	0.052616	0.077728	0.10753	0.06105	0.032554	0.031711	0.082284	0.38034	0.69515	0.64866	0.58339	0.43881	0.38277	0.27678	0.2214	0.14436	0.065292	0.012061	0.0023253	0.0006623	0.00033038	0.00023816
0.0021672	0.0067144	0.05263	0.080844	0.095359	0.11855	0.17451	0.27748	0.3775	0.38856	0.53093	0.77103	0.87177	1	0.92027	0.862	0.69384	0.57252	0.38985	0.26256	0.1333	0.068442	0.032339	0.02286	0.014809	0.011587	0.0083058	0.0048175	0.0013214	0.00037885	0.00016044	9.3286e-05	6.5383e-05
0.0091573	0.051434	0.44646	0.66315	0.71144	0.82987	0.90129	0.87253	0.83253	0.67033	0.51074	0.37096	0.20735	0.13943	0.085438	0.050472	0.022981	0.012293	0.0076535	0.0049382	0.0027535	0.0020545	0.0016008	0.002078	0.0028889	0.0040484	0.0039968	0.0022416	0.00049355	0.00010513	3.3758e-05	1.3442e-05	7.4428e-06

0.0023404	0.001859	0.0021612	0.0018785	0.0020483	0.0020453	0.0030901	0.0079493	0.015542	0.024933	0.045539	0.074702	0.11864	0.16129	0.16291	0.16386	0.15411	0.14902	0.42572	0.95723	1	0.70057	0.90976	0.93954	0.77878	0.4029	0.12257	0.061958	0.023989	0.0099138	0.0076878	0.0040222	0.0012967
0.014258	0.01572	0.021887	0.023455	0.033772	0.041642	0.070455	0.16539	0.28849	0.36037	0.51551	0.6732	0.86191	0.92522	0.87936	0.85065	0.76661	0.67318	0.54526	0.44673	0.29153	0.30535	0.1601	0.13353	0.11201	0.059331	0.019223	0.010816	0.0053431	0.0028583	0.0026006	0.0014277	0.0005178
0.25552	0.31293	0.45069	0.49407	0.53804	0.56515	0.60609	0.58896	0.51464	0.45436	0.35509	0.26297	0.21911	0.21638	0.19842	0.17893	0.15676	0.14759	0.13721	0.13343	0.10382	0.097638	0.075487	0.077247	0.072765	0.042964	0.01443	0.0082901	0.0037298	0.0015722	0.0014485	0.00087214	0.0003729

0.00034592	0.010199	0.005184	0.0049607	0.0029724	0.0025227	0.0030831	0.0070559	0.0097957	0.010551	0.016989	0.030186	0.062365	0.069585	0.040168	0.030826	0.037897	0.13547	0.5673	0.92248	0.95313	1	0.95402	0.95351	0.87276	0.46524	0.10583	0.026156	0.0062958	0.0025279	0.001483	0.00065316	0.00027681
0.00038792	0.034473	0.034483	0.047572	0.056008	0.081198	0.13554	0.25174	0.3468	0.40955	0.54996	0.73427	0.93904	0.99445	0.90907	0.8822	0.74852	0.6765	0.50713	0.34455	0.19699	0.13279	0.13731	0.13574	0.086111	0.048309	0.013992	0.0048695	0.0015321	0.00080409	0.00058834	0.00030924	0.00019203
0.00066009	0.37447	0.43369	0.59431	0.59036	0.6711	0.71871	0.78297	0.72719	0.63405	0.50882	0.33797	0.21616	0.12859	0.088313	0.06365	0.037555	0.030433	0.025461	0.0211	0.014922	0.013021	0.050514	0.0574	0.024004	0.01847	0.0059679	0.0018727	0.00046966	0.00029377	0.00024342	0.00020289	0.00015693

0.0049808	0.01324	0.032474	0.04951	0.039221	0.031842	0.028723	0.034804	0.03862	0.036058	0.040284	0.051897	0.084514	0.090879	0.046949	0.027348	0.032222	0.10306	0.43865	0.65269	0.6183	0.53463	0.42722	0.39099	0.29366	0.23901	0.18002	0.13061	0.064519	0.016309	0.0040171	0.0017064	0.00072382
0.0055936	0.01756	0.060556	0.13842	0.16021	0.19298	0.25488	0.38523	0.46323	0.50812	0.67264	0.85272	0.97998	1	0.91263	0.8471	0.6982	0.61689	0.43735	0.32102	0.19114	0.10265	0.060331	0.047761	0.033676	0.026768	0.023402	0.022181	0.015051	0.0051166	0.0015966	0.00074431	0.00030714
0.019764	0.078823	0.28986	0.64432	0.69923	0.78494	0.77941	0.79439	0.72823	0.59789	0.44472	0.29717	0.18358	0.12037	0.075069	0.042591	0.020624	0.013878	0.0094057	0.006884	0.0044255	0.0030641	0.0027575	0.0034938	0.0043175	0.0055521	0.0061552	0.0054675	0.0030272	0.00089895	0.00024816	9.7628e-05	3.8239e-05

0.0024923	0.019414	0.040583	0.035356	0.02622	0.021607	0.021548	0.031331	0.049979	0.05987	0.074838	0.090588	0.1305	0.13824	0.10283	0.093277	0.097758	0.14306	0.55529	0.87208	0.90595	0.90701	0.78333	0.79802	0.7359	0.73356	0.35899	0.078863	0.016321	0.0033198	0.0020004	0.0025379	0.0016567
0.002931	0.016955	0.035993	0.034338	0.04332	0.043915	0.060121	0.21311	0.58884	0.80776	0.93188	0.93449	1	0.98631	0.90467	0.86827	0.78979	0.72873	0.61537	0.57656	0.43959	0.31821	0.21731	0.19666	0.16993	0.16209	0.081103	0.021748	0.0058041	0.0014868	0.0010705	0.0014108	0.00090384
0.013803	0.16995	0.53654	0.64831	0.63645	0.68501	0.6835	0.6909	0.65012	0.54691	0.44026	0.30707	0.23016	0.1785	0.1389	0.11161	0.091379	0.084556	0.080833	0.082967	0.071655	0.061439	0.04956	0.053584	0.057052	0.068018	0.038626	0.010469	0.0026049	0.00062774	0.00043022	0.0005539	0.00035057

0.00069598	0.0017955	0.03849	0.032667	0.022494	0.018328	0.013315	0.0098982	0.0085853	0.010046	0.012832	0.012527	0.016817	0.024193	0.032005	0.042986	0.029588	0.02875	0.024543	0.047067	0.24784	0.51222	0.56765	0.53089	0.47212	0.47652	0.43985	0.43999	0.38837	0.35857	0.14976	0.022566	0.0052279
0.0003502	0.00095076	0.027529	0.035843	0.040188	0.053272	0.0633	0.075669	0.10131	0.15071	0.19793	0.21325	0.2719	0.38335	0.43669	0.50591	0.47089	0.45974	0.39171	0.3586	0.27635	0.21887	0.13822	0.081378	0.050058	0.041537	0.035448	0.034529	0.032905	0.03965	0.02311	0.0044686	0.0012376
0.0059998	0.014903	0.33048	0.5159	0.593	0.77856	0.85093	0.95348	1	0.97	0.90455	0.74081	0.53426	0.38896	0.22431	0.15749	0.10207	0.066248	0.053148	0.048638	0.037498	0.028947	0.017555	0.010178	0.006669	0.0064568	0.0085921	0.013675	0.018137	0.022108	0.010653	0.0019601	0.00073669

0.019018	0.014402	0.0098499	0.007959	0.0064246	0.0041105	0.0036892	0.0045871	0.0063732	0.0041453	0.0059531	0.012529	0.031461	0.052841	0.029951	0.013065	0.014721	0.061239	0.31181	0.57365	0.60673	0.60505	0.56097	0.59012	0.52696	0.53172	0.4627	0.30719	0.10616	0.045747	0.021471	0.0078361	0.0078361
0.01747	0.023179	0.028369	0.040462	0.050979	0.065752	0.090673	0.142	0.2015	0.21978	0.27836	0.39334	0.46231	0.54895	0.53346	0.52956	0.45686	0.4006	0.31136	0.23003	0.12463	0.052939	0.020602	0.011267	0.0065	0.0037935	0.0040276	0.0062781	0.0047804	0.0036197	0.0025212	0.0011495	0.0011495
0.22432	0.39809	0.48749	0.67884	0.7892	0.93021	0.99708	1	0.99081	0.87084	0.7094	0.5394	0.29909	0.15304	0.061858	0.015181	0	0	0	0	1.4374e-05	3.2486e-05	0.00026582	0.00062954	0.00065404	0.0017766	0.0022672	0.0020995	0.00074893	0.0003254	0.00020542	6.2558e-05	6.2558e-05

0.010464	0.015837	0.022809	0.029193	0.032943	0.042109	0.048271	0.054768	0.055121	0.048086	0.037059	0.037067	0.052124	0.064936	0.076516	0.13492	0.29332	0.63001	0.7694	0.81813	0.65358	0.52142	0.37956	0.2838	0.18967	0.1305	0.078487	0.042293	0.023358	0.012703	0.0063621	0.0033125	0.0017011
0.0064171	0.013114	0.025186	0.033325	0.045721	0.073911	0.11369	0.17692	0.26413	0.41186	0.5986	0.75879	0.91359	1	0.90399	0.77751	0.55129	0.41299	0.30832	0.20757	0.10815	0.059445	0.030895	0.018277	0.01124	0.0068513	0.0034711	0.00181	0.001035	0.00060223	0.00034704	0.00023128	0.00015694
